id,价格,评价,评价日期,票务类型,评论,
RLt929410311,425,3,2021.08.02,华山风景名胜区（徒步登山）门票成人票,环境很好，摊贩老板也很有耐心解答路线问题，检票的工作人员非得要信息大数据行程码，然而在能流畅打开视频的网络获取验证码以及提交此此小程序都在转圈，工作人员态度什么恶劣，总结起来就一句话没这个码就不能进，到后来无法获取行程码的人多了之后，变为这些健康码就能通过，导致我晚进入景区20分钟。然后长空栈道必须2个人同行才能上，导致我没有玩到，最后吐槽一下索道，上来先给你照张相，告诉你可以在索道终点免费领小照片。也可以选择加30块钱换相册。等到了终点工作人员正拿着印好的相册向你推销，我不知道未经本人允许就打印相册是不是侵犯肖像权，但这种方式真的让人很不舒服。终点是服务器，根本没有步行下山的路，也就是说你只要乘坐了索道下山，就必须再掏40块钱坐车。,
糖糖xx123,425,5,2021.08.16,华山风景名胜区西峰索道单程票,已经计划了很久，要去华山，趁着朋友的婚礼，终于可以去啦，老公特别喜欢爬山，华山是肯定要去征服的，刚好当天我们碰到了一个好天气，特别特别的先进，希望下一次可以带自己的宝宝去看一看祖国的大好河山，祖国加油加油,
ugO270886868,425,5,2021.08.20,华山风景名胜区票+北峰摆渡车票（上行）+关帝庙景区票成人票,去年这个时候去的，风景特别优美，华山的险真的让人震撼，到达山顶就像在云海之间，让人心旷神怡，所有的烦恼通通抛在脑后，以后有机会还会再次登顶的。,
eUh205887860,425,3,2021.10.26,华山风景名胜区西峰索道单程票,人非常多，排队好久，大家去的时候一定安排好时间,
jNP486789706,425,5,2021.10.29,渭南旅游套票华山风景名胜区门票+关帝庙套票成人票,不亏日西岳华山，景色优美，犹如仙境，太美啦,
匿名用户,425,1,2021.10.03,华山风景名胜区西峰单程索道票成人票,再也不会去了，真是太失望了！！！,
dHt667988291,425,5,2021.08.02,华山风景名胜区西峰单程索道票成人票, ,
匿名用户,425,3,2021.10.29,华山风景名胜区票门票（徒步登山）,还好 很好 就是没有都爬完 很建议去体验一番,
匿名用户,425,1,2021.10.07,（地推）华山风景名胜区票+北峰摆渡车票（上行）+关帝庙景区票成人票,不划算，除了爬山只要门票，其它能玩的地方都要额外收费，好不容易爬到山顶长空栈道还不开放，简直玩了个寂寞，三四百块去哪玩不香呢,
Suf227790658,425,1,2021.06.13,华山风景名胜区（徒步登山）门票成人票,华山风景很美，服务是去了这么多景区最差的，车在他们停车厂停一晚上，前挡风玻璃碎了，找到内部协警，协警找到他们负责人，直接把我带进监控室调监控，看了一个多小时，确实进来的时候玻璃完好无损，他们内部人员也承认，他们协商给200块钱的补偿费，前挡风维修得一千多，中间换了几波人，态度相当恶劣还想打人，协商无果报警，警察竟然没出警，而是给移交内部协警还是之前的协警，过来面面相觑，就带去警务室，警务室领班处处向着景区，还是维持原有的，真警察才过来，到场之后没有说先验车，坐那儿喝茶聊天，最后我自己提出看监控，这时内部人员说监控室不能随便进入，要走流程审批。他们内部人员一直在反复观看监控，拍照拿来给民警说，看他玻璃这有个亮点，那有个黑点，无非就想推卸责任，民警也没有任何表示，屏幕分辨率加上手机像素，哪张照片从电脑上拍出来没有亮点黑点，这就是大景区处理事情的格局和风度，最后以监控无法判断出是景区的责任，不予处理，态度相当恶劣，让我们起诉吧，这就是华山景区处事，从头天晚上我和两位同事徒步上山到第二天十点下山，然后处理这件事一直到下午四点半，期间一口水没喝，饭没吃，民警来各种泡茶，这就是景区待客之道,
阳光IIS,425,5,2021.09.11,华山风景名胜区（徒步登山）门票成人票,超赞，比爬泰山好100倍,
张银瓶,425,5,2021.10.25,华山风景名胜区西峰索道单程票,怕了一整晚终于看到了日出，太美了，下次不敢再爬了,
左吉的爸爸,425,4,2021.05.26,华山风景名胜区（徒步登山）门票成人票,凌晨3点左右到达停车场，休息了一会开始上山，到检票口将近4点。天还不亮，第一次夜爬有一点不一样的感觉。选择凌晨，是因为我想徒上徒下。一路上山，景色不用介绍，主要是险峻，70℃台阶有两条，其余的就好一些。缆车上的，体会不到这种快乐了。7点到达北峰，可能是我爬的快，看其他驴友都说4个小时的。不过真的很累了。体验完北峰，一路上行，各个地点一一打卡，没有去东峰，因为没有日出看了，直接西峰看完景色转南峰。然后去栈道，原来的栈道关了，现在只是在里面取了个景，只有一截有护栏的路。小小失望了一下。此时已经12点，开始返回，到达南峰差不多1点左右，逗留一会，开始正式下山，中途累到想坐缆车下，不止一次，真的很累，到达北峰我只用了半个多小时，因为下楼梯一路跑。到北峰纠结10分钟，要不要缆车下，但是每每看到自古华山一条路这几个字都有一种再爬下去的冲动，最终心理战胜了肢体。开始下爬，心想着上都上来了，我还怕下去？一路下行，小跑下楼梯。中旅有几次累了，想想走过的路，鼓励着自己，继续冲。很庆幸当天不热，3点半左右，到达华山门。全程差不多12小时。真的好累，不过很值得。鼓励徒爬的人一定要加油！你可以的！,
cre277472469,425,5,2021.10.30,华山风景名胜区（徒步登山）门票成人票,徒步旅行的，整整12个小时,
langzi2300,425,5,2021.10.24,华山风景名胜区西峰单程索道票成人票,非常不错，五岳之奇险，名不虚传。,
阳光m男孩qwert,425,5,2021.09.13,华山风景名胜区单程北峰索道票,还行,
xhf947567853,425,5,2021.08.31,华山风景名胜区（徒步登山）门票成人票,自然风景很美，就是走的有点累，人生值得一去。,
木木_air,425,2,2021.07.08,(地推)华山风景名胜区门票+北峰摆渡车+北峰单程索道+关帝庙成人票,陕西景区套路玩得遛啊！不愧是历史文化悠久！比起来别的省份景区，深得厚黑之精髓！全国景区除了免费的，只玩5A！山真爬了不少，可像华山这样的真不多！大夏天厕所连个洗手的水都没有！山上风那么大，厕所方圆几十米味道经久不散！3A4A这样无所谓！5A啊！？呵呵！问题来了～收了那么多钱，都干啥去了？！一个人就爬个山，景区门票交通差不多要500元,
DXq219349943,425,3,2021.09.14,华山风景名胜区（徒步登山）门票成人票,环境不错，服务很好，挑战性及大，,
TqN740305238,425,4,2021.07.24,华山风景名胜区（徒步登山）门票成人票, ,
IaV38448284,425,4,2021.10.19,（地推）华山风景名胜区门票+西峰摆渡车+西峰单程索道+关帝庙成人票,必做缆车，西峰上下完全不累，看景色建议还是西上北下,
山己几禾王,425,5,2021.10.17,华山风景名胜区成人门票+单程西峰进山车票,环境优美，出行安全，虽然华山自古一条路，心中有景安全在！,
yxT956060302,425,3,2021.09.04,华山风景名胜区（徒步登山）门票成人票,过程很辛苦  但是很有成就感  以后有机会还会再去一次,
Ocean9628,425,5,2021.06.24,华山风景名胜区西峰索道单程票,美极了！华山真的太美了。非常值得一去。我是从西安坐高铁过去的，半个小时左右就到了。到了之后做的出租过去的，一个人二十左右。从玉泉院上去，先到北峰，用了三个小时。然后休息休息吃了饭。一点开始往上爬，去了剩余的四个峰。真的太美了。去的时候阴天中间下雨了后来天气又晴了。哈哈.下午六点左右做的西峰索道下去的。138元。一个人爬了七个小时，也并没有觉得太累。没有想到自己能爬五个峰。哈哈 。推荐推荐。,
匿名用户,425,5,2021.07.15,华山风景名胜区西峰索道单程票,第二次爬华山了 第一次没爬完有点遗憾 这次夜爬晚上11点开始的第二天早上5点左右看的日出 然后把其他峰都逛完了最后从西峰坐索道下来的 强烈推荐西峰索道价格虽然贵点但是是值得的太壮观了,
jib600896955,425,5,2021.07.02,华山风景名胜区票+西峰摆渡车票（上行）+关帝庙景区票成人票,我是西峰索道上北峰索道下，途中东峰封闭没去，长空栈道限制太多人也多，在外面看看。重点建议提前住华阴市，早上7点前进景区，我是网上自己购票，门票160+40（景交车）+140（西峰索道）+80（北峰索道）+20（北峰景交车）=440元华山景区全部费用。五岳之西岳华山景区，很壮观。,
FbP225410032,425,4,2021.05.15,华山风景名胜区（徒步登山）门票成人票,我早上7点 20北峰拾阶而上，鹞子翻身和长空栈道因为胆子小，拍了点照片和视频便离开了。下午5点20到达西峰，逗留至7点 19看了日落，最后西峰乘坐缆车而下。很美的华山，以后有机会还会来的。景区工作人员服务态度都很好很热情。物价都在接受范围内。「华山西峰」「华山北峰」「长空栈道」「华山南峰」「华山东峰」「华山中峰」「华山西岳庙」「华山苍龙岭」「百尺峡」「鹞子翻身」「老君犁沟」「天下第一洞房」「都龙庙」「千尺幢」「华山玉泉院」「斧劈石」「华山三大险」「金锁关」「群仙观」「五龙潭」「西峰太华索道」「药王洞」「卧牛石」「日月岩」「五里关」「金天宫」「巨灵足」「紫云宫」「全真岩」「毛女洞」「真武殿」,
梦尽南方c,425,4,2021.10.24,华山风景名胜区门票学生票,服务周到 环境很棒,
有乌鸦的麦田_,425,1,2021.10.22,华山风景名胜区门票成人票,。我要不就是你自己de，嗯会退哦柠檬抹logo,
yunxingguanli,425,1,2021.07.14,华山风景名胜区 门票+单程西峰进山车+电子导游机 （ 成人票）,大家千万不要在这家定票  去华山电子导游机根本找不到地方拿 问景区工作人员也问不出个所以然 一直到上大巴都没拿到 和商家联系后一开始说的可以退没拿的机器的钱 让联系美团客服就可以退机器钱 和美团客服联系说还是要问商家经理 具体退多少也是问经理 结果从中午起问了大半天 来回打电话 商家说1个机器能退30 可想退钱还得找美团 一直到晚上美团回复说 商家经理说票使用过不能退 看来经理权利十分的大 想怎样就怎样 出尔反尔 美团也是完全不作为 一鼻孔出气 我就是买个教训 不想像我一样遭遇的 千万别在这家定票  也不要高估美团会有能力解决  商家毫无诚信 美团就说是按流程操作 他们也没没办法,
