id,价格,评价,评价日期,票务类型,评论,,
匿名用户,280,2,2021.07.31,三清山风景区成人票-门票+上行索道票,我就不骂了，但那啥龙虎宫是个啥呀，还有三清宫，烂的要死，就一个小观，让我走了5个小时，心理落差太大了。,,
zSa289816820,280,4,2021.07.06,三清山风景名胜区成人票-门票+上行下行索道票(金沙与双溪通用),值得推荐,,
zSa289816820,280,4,2021.07.06,三清山风景名胜区成人票-门票+上行下行索道票(金沙与双溪通用),值得推荐,,
探索770,280,2,2021.07.25,三清山风景名胜区成人票-门票+上行下行索道票(金沙与双溪通用),路标个个关键部位磨损严重 ，判断不出自己的位置，天气不好的情况下走了不少冤枉路，建议改善,,
rgF415477832,280,5,2021.06.06,三清山门票+索道上下行成人票, ,,
tb7902461,280,5,2021.07.10,三清山门票+索道上下行（金沙与双溪通用）-成人票,里面比想象中的大。不错。,,
dzC555667926,280,4,2021.05.10,三清山风景名胜区成人票-门票+上行下行索道票(金沙与双溪通用),三清山很美，去那里一定要找一个导游，有一个人讲解更好，我请的导游是300陪我们走一天，不过爬山好累，我们走了六个小时就下山了，已经很厉害了，连走了六个小时，也按一天导游费结算，山上景色特别美，一路自驾过来，如果你是先去的三清山，就不建议去龙虎山，三清山很漂亮，龙虎山没什么看头，,,
匿名用户,280,1,2021.07.11,三清山风景名胜区成人票门票+上行下行索道票(金沙与双溪通用),服务态度极度不好，感觉有意欺骗消费者，本来是江西本地居民有半价优惠的，到了现场链接情况后，推卸责任给美团，毫无责任感，不推荐游玩,,
wtq2018,280,4,2021.07.13,三清山门票+索道上下行（金沙与双溪通用）-成人票,一直都想去，可是就是没时间，刚好那天有时间，雨后过去的遗憾的是那天有雾，每中不足，去三清山一定要看天气好的时候才看的远才能欣赏到更多美景,,
Me清梦,280,1,2021.04.29,三清山风景名胜区成人票门票+上行下行索道票(金沙与双溪通用),真的是夸张，山下售票处员工说缆车一直有，买了个往返，然后上去后玩完了说下班了，想下去要不自己爬要不在山上留宿，真不敢相信这是5A级景区。工作人员不肯通融，一怒之下自己下的山，牌子也没个，走了俩小时腿都要断了，后来同行的打电话投诉才给其他人开了个小后门坐的缆车下去，我是真的冤死了。这管理这制度这员工，简直侮辱了修建的这些栈桥和山景。,,
风一样的男人9597,280,5,2021.07.29,三清山风景名胜区门票+上下行索道票-江西居民票,风景蛮好的，值得来玩，下次有时间还会带上家人一起来玩,,
匿名用户,280,3,2021.07.25,三清山风景名胜区成人票-门票+上行下行索道票(金沙与双溪通用),没什么服务，全程靠走，门票加索道245元偏贵，景色是真的不错！！,,
一帆风顺2577,280,5,2021.08.01,三清山风景名胜区成人票-门票+上行下行索道票(金沙与双溪通用),风景优美，美不胜收,,
匿名用户,280,4,2021.07.31,三清山风景区成人门票+上行索道票-仅限周五下午使用,值得再来,,
王光756,280,4,2021.07.25,三清山门票+索道上下行（金沙与双溪通用）-成人票,三清山景色怡人 ，有机会一定要看下！,,
psI380015280,280,3,2021.06.19,三清山风景名胜区成人票门票+上行下行索道票(金沙与双溪通用),挺好的，值得一去。缆车价格比婺源值多了。当时拼车去的，每个人47，要买车票的记得提前预约，节假日根本没有票，从南门上山我们又不愿意，所以只能自己打车拼车，提前买票票价便宜很多,,
匿名用户,280,3,2021.07.22,三清山风景名胜区成人票-门票+上行下行索道票(金沙与双溪通用),「阳光海岸景区」「南清园」「三清宫景区」都行,,
VBm437233743,280,1,2021.07.04,None,服务特别差，景区闭园也不在网上通知，票又能正常买，过来跟我说不开门，大老远的开车四五小时，特别差，不推荐去玩,,
vdL499216506,280,5,2021.07.21,三清山风景名胜区成人票-门票+上行下行索道票(金沙与双溪通用),景色不错 山里温度也比较舒服 适合消夏,,
wGU912241987,280,4,2021.06.23,三清山风景名胜区成人票门票+上行下行索道票(金沙与双溪通用),风景很美，环境卫生很好！,,
匿名用户,280,3,2021.05.03,三清山风景名胜区成人票-门票+上行下行索道票(金沙与双溪通用),山是好山，就是五一人有点多，而且景区服务设施有点跟不上，金沙索道服务区只有一个卫生间，要排很久的队，也很难找到指示牌，希望改善,,
涛......,280,4,2021.04.22,三清山风景名胜区成人票-门票+上行下行索道票(金沙与双溪通用), ,,
JFK332814484,280,3,2021.05.28,三清山风景区成人票-门票+上行索道票,服务很好 经常来这边打卡，没事点上一壶水果茶能做一下午服务很好 经常来这边打卡，没事点上一壶水果茶能做一下午,,
匿名用户,280,5,2021.03.24,三清山风景名胜区成人票-门票+上行下行索道票(金沙与双溪通用),不错的一次旅行，金沙索道出发可以看到很多的景点，女神一样的石头，巨蟒出山，骆驼一样的石，一线天等等，空气非常棒，上面比下面得相差10来℃温度，可惜没看到云海，上山得索道等待得时间比较久，等了2个小时，下山比较快。好像没时间看对面双溪索道过来的风景，时间不够，人也吃不消，不过已经可以了，爬到最高的玉皇阁，5岁的女儿也和我们爬上去了，厉害的,,
iPX402264560,280,5,2021.05.30,三清山风景名胜区成人票-门票+上行下行索道票(金沙与双溪通用),非常漂亮，像仙境一样，值得一看,,
天涯之海阔,280,5,2021.07.22,三清山风景名胜区成人票-门票+上行下行索道票(金沙与双溪通用),记得带外滩噢,,
人生吃喝拉撒睡,280,5,2021.07.08,三清山风景区门票+上行下行索道票(金沙与双溪通用)-60-64周岁老人票,景区风景优美，国内景区通病一个不落，所以也不算缺点，旅游经济特色。,,
liujian0625,280,4,2021.07.16,三清山风景区门票+上行下行索道票(金沙与双溪通用)-学生票,感觉体验还不错，便捷,,
仇学文,280,5,2021.07.17,三清山风景名胜区成人票门票+上行下行索道票(金沙与双溪通用),环境好，,,
IAR491402327,280,5,2021.07.09,三清山风景区门票+上行下行索道票(金沙与双溪通用)-65周岁(含)以上老人票,山上出奇的干净，景色秀丽！索道15分钟左右，工程很伟大值得一去,,
liujian0625,280,4,2021.07.16,三清山风景名胜区成人票-门票+上行下行索道票(金沙与双溪通用),感觉还不错，便捷,,
kRp270064146,280,5,2021.07.12,三清山门票+索道上下行（金沙与双溪通用）成人票,三清山还是不错的风景好,,
zvb840528381,280,2,2021.07.12,三清山风景名胜区成人票-门票+上行下行索道票(金沙与双溪通用),没啥好说的，比起安徽黄山差远了。,,
tBX185614680,280,4,2021.07.11,三清山风景区成人票-门票+上行索道票,下雨天去的、蒙蒙细雨中爬山、风景看不到却有另一种感觉,,
Tommy唐敏,280,5,2021.07.15,三清山门票+索道上下行（金沙与双溪通用）-成人票,很不错呀，风景很棒,,
熊欢吃吃吃,280,5,2021.06.13,三清山风景名胜区成人票-门票+上行下行索道票(金沙与双溪通用),很好,,
Hwl541684931,280,5,2021.07.10,三清山门票+索道上下行（金沙与双溪通用）-成人票,很方便便捷，期待下次再会,,
lkO269190663,280,4,2021.04.23,三清山风景区门票+上行下行索道票(金沙与双溪通用)-65周岁(含)以上老人票,奇峰峻岭，三清山很美，不过真是需要好的体力，索道好长，上去以后也要爬好久，虽然累，但是风景非常好，推荐来江西旅游的朋友来三清山。,,
RDI628489284,280,4,2021.05.04,三清山风景名胜区成人票-门票+上行下行索道票(金沙与双溪通用),「阳光海岸景区」「万寿园景区」「西海岸风景区」「南清园」景区很陡峭，风景很壮丽。东部索道排队人超级多，南部索道人少很多。但是南部索道上山需要爬山，很辛苦。,,
饿死了5646,280,4,2021.06.19,三清山风景区-儿童/学生票-门票+上行下行索道票(金沙与双溪通用),环境不错,,
dXN960445091,280,3,2021.05.13,三清山门票+索道上下行- 学生票,如果雾天去更好！适合亲子游，上下山路基本都是平路。,,
dXN960445091,280,3,2021.05.13,三清山风景名胜区成人票-门票+上行下行索道票(金沙与双溪通用),景色比较秀美，爬山也不累，坐索道上下排队特难等，花了5小时，千万不要节假日去。,,
hwf521,280,3,2021.06.28,三清山门票+索道上行成人票,上饶人玩应该给一定的优惠啦，。。。。。。。,,
oeH363430493,280,2,2021.05.04,三清山风景区成人票-门票+上行索道票,路标不明确，景色还是可以值得看一下的，我是从金沙索道上去的，一开始想要去外双溪索道，但是车停在金沙索道那边，担心去了外双溪又回不到金沙索道，两索道距离二十多公里，太远了，又怕没车去，走到一半往回走，因五一人多，景区工作人员叫我们往外双溪索道走，说有免费的大巴送我们回金沙索道，这才放心了。,,
Mhvehzol,280,1,2021.05.02,三清山风景名胜区成人票-门票+上行下行索道票(金沙与双溪通用),景区特别乱，没有一点秩序，工作人员脾气暴躁。保安站在哪里也不知道干嘛。因为正好五一景区安排免费接送车是个挺好的事情，但是工作人员根本不管事，车一来就挤非常危险。特别容易发生意外。而且景区里面为没有什么好看的，就是单纯的爬山。没有啥风景看。一点意思都没有，千万别来。来了不后悔算我的。,,
匿名用户,280,2,2021.06.21,三清山风景名胜区成人票门票+上行下行索道票(金沙与双溪通用),带着小孩就是有点累！不方便！物价太高，不适合大众消费！,,
Monster丶心雨,280,5,2021.06.27,三清山门票+索道上下行成人票,针不戳,,
boh728818753,280,5,2021.06.28,三清山门票+索道上下行成人票,风景好,,
llj111314,280,5,2021.05.09,三清山门票+索道上行票-学生票（仅限身高1.2-1.5米）(金沙与双溪通用),幸亏坐索道上下山，不然顶不住，累趴了，很美的风景，值得推荐,,
Cdb578973033,280,2,2021.06.04,三清山风景名胜区成人票-门票+上行下行索道票(金沙与双溪通用),索道处没有客人休息的地方，路标不明，没有及时发布山上天气的信息，说是免费照相，其实是免费的相片根本不清楚，欺骗客人。,,
