id,价格,评价,评价日期,票务类型,评论,
ZPg622926528,418,1,2021.07.12,张家界国家森林公园-武陵源4日成人票,全日制大学生千万不要再平台上面买票，平台上面没有全日制大学生票，要去现场买票，不知道这个政策导致白花了200元，最终也没有给我解决好问题。搞得整个人都不开心，张家界的第一坑。,
匿名用户,418,2,2021.07.07,None,风景很漂亮，但是体验感极差。工作人员态度太差， 没有任何管理， 吸烟到处都是 ， 排队坐车的地方插队也没有人管，印象真的差,
匿名用户,418,4,2021.08.17,张家界核心景区武陵源4日成人票(张家界国家森林公园),空气很好，推荐皇冠假日酒店。,
心宜176,418,4,2021.08.07,张家界核心景区武陵源门票西门（杨家界门票站）（成人票）（8:30-9:30）,值得去，植被生态太好了。且一去成遭隔离28天，呵呵，印象深刻！,
点点滴滴summer,418,2,2021.07.31,张家界核心景区武陵源4日门票成人票(吴家峪入口),可能从小看惯了山。对这没有太大的感觉。景区一般。一天结束，大部分时间都在坐车。,
ForerunnerV,418,5,2021.06.20,张家界核心景区武陵源（儿童/老人/学生）4日票,【环境】注意猴子，最好背包别提袋子，有登山杖最好（自拍杆也行）【餐饮】建议在景区外吃，景区内直接x2【交通】园内的环保车费用在门票内，索道电梯不在。【项目】杨家寨与乌龙寨处于返修状态，无法游玩。最短游玩时间2天，建议几天都住在标志门附近！,
wsX310820424,418,1,2021.07.31,张家界国家森林公园-武陵源四日+环保车成人票,这个美团购票就是个坑，景点“天子阁”也是坑，参观完要给钱，美团购票这个售票价格我会投诉到12315和12345,
浮生36666,418,5,2021.05.11,张家界核心景区武陵源4日门票成人票(吴家峪入口),五一的第三天入园的，正好赶上暴雨，在酒店吃了早餐等到雨小一点才进去了。在美团订票用了优惠券少了几十块钱还是比较划算的，第二次来武陵源了还是觉得很美，下过雨的时候是最美的烟雾缭绕，第二天出来大太阳，就非常的干燥暴晒，没有仙气了,
FannyTsang5595,418,5,2021.06.28,张家界核心景区武陵源4日成人票(张家界国家森林公园),累并快乐着！不虚此行。点赞点赞,
bOZ812748959,418,2,2021.06.30,张家界核心景区武陵源4日成人票(张家界国家森林公园),武陵源景色不如天门洞，但是天门洞的野佛烧饼千万千万别买，说好25元一盒（20小块，）50元买两盒，回到酒店一看，一盒13块小块，一盒11小块，真是一个老鼠屎，害一锅汤，一个买野佛烧饼的姑娘，败坏了张家界天门洞风景区的族游名声，总之一句话，套路深！,
匿名用户,418,3,2021.08.12,张家界核心景区武陵源门票东门（吴家峪门票站）（成人票）（7:30-8:30）,22号去了张家界，30号回家就隔离,
一世青袍思無邪,418,5,2021.06.30,张家界核心景区武陵源4日成人票(张家界国家森林公园),环境没的说，自然景观。里面猴子很多，最好不要带透明袋子装食物会被抢！怪不得可以通玩四天，真要每个地方都走到了，四天恐怕都不够，这次只是挑选了，推荐的几个地方玩了一下！感觉百龙天梯那个不是太值，索道还是很值得,
vpm806322601,418,1,2021.08.08,张家界核心景区武陵源（张家界国家森林公园）四日通票成人票,坑，去了钱不少花，没啥玩的，遭罪路途遥远,
汉水之畔与汝相盼,418,3,2021.08.01,张家界国家森林公园4日通票成人票,请至少提前1天的23点55分前购买,还可以，值得一玩。很久以前去过，里面地方很大，建议在里面多住几天。
匿名用户,418,1,2021.07.23,张家界核心景区武陵源4日门票成人票(吴家峪入口),说实话，景色不错，就是当地太商业化，走一步都要钱，不是当地人，会被坑很多钱，没意思，真的，去哪里都比这里好。,
少吃点再吃撑死,418,2,2021.07.22,张家界核心景区武陵源4日成人票(张家界国家森林公园),当天大雾上去的，带着孩子，走了一圈就碰到两个猴子，一般都是在路上体验感很差，天气也有原因,
Rek996983884,418,1,2021.07.02,None,应该说是非常差，这里有非常多的野猴子，在金鞭溪这边到处乱窜，这边的人（管理人员）根本都不予理会。建议过来玩的小心一点！（建议不要在猴子面前吃东西！！因为这边的猴子见到吃的就抢。不要在猴子面前翻包！！）其他的非常好！,
球鞋爱好者.,418,4,2021.08.04,张家界核心景区武陵源（张家界国家森林公园）4日通票成人票,大自然真的鬼斧神工，有时间和兴趣的不妨去走走看看,
生乎动者,418,4,2021.08.05,张家界国家森林公园-武陵源4日成人票,张家界风景特别好，天然氧吧，大饱眼福,
kMA276442976,418,1,2021.07.15,张家界国家森林公园-武陵源4日成人票, ,
w1204234988,418,3,2021.07.30,张家界国家森林公园-武陵源四日+环保车成人票,【环境】还可以【交通】还可以【餐饮】还可以【项目】还行「十里画廊」,
NWf955298088,418,2,2021.07.06,张家界核心景区武陵源4日门票成人票(吴家峪入口),和平常的森林没有什么两样，还费钱，知道为什么叫金鞭溪吗？因为它在金鞭岩旁边流过。为啥叫金鞭岩，因为太阳照在山上是金黄色的。我就想问哪个光秃秃的石头山，太阳一照不是金色的,
dxfraymond,418,1,2021.07.29,张家界国家森林公园-武陵源四日+环保车成人票,由于疫情，园区关闭，导致无法退款（票是四天有效，我只游玩了一天）,
匿名用户,418,3,2021.06.15,张家界核心景区武陵源4日门票成人票(吴家峪入口),没有惊喜，没有惊艳，不会想带朋友或者家人过来第二次了。猴子着实很野蛮～,
匿名用户,418,2,2021.08.03,张家界国家森林公园-武陵源4日成人票,景区内部过于商业化 基本全是收费项目,
ayk143976361,418,3,2021.07.05,张家界核心景区武陵源4日成人票(张家界国家森林公园),因为天气原因下雨，很大的雾，白茫茫的一片，所以看了个寂寞。建议大家哦了一定要天气好的时候再来看，那个百龙天梯必须要坐，不然要走几个小时的路爬上爬下,
Klose659,418,3,2021.08.04,张家界核心景区武陵源4日门票成人票(吴家峪入口),挺好玩的，值得一去，风景很好！,
汉水之畔与汝相盼,418,3,2021.08.01,张家界国家森林公园4日通票成人票,请至少提前1天的23点55分前购买,还不错，很久以前和朋友一起去过，值得一看。
d猫七姑娘,418,5,2021.05.22,张家界核心景区武陵源4日门票成人票(吴家峪入口),这大概就是传说中的仙境吧～神仙住的地方啊！真的太美了，虽然下雨，但因为山里有雾气，让景色变得更加美丽了～,
错过的错过了1,418,1,2021.07.24,None,索道全要钱，门票不包含索道，慎重买票，进去玩了两个索道加门票一起最少五百一个人,
安怡你好,418,5,2021.05.21,张家界核心景区武陵源成人票+环保车（4日票）,上山索道挺不错的，山里猴子超多！！！真的超多，还会抢人的食物，有点凶！乾坤一柱真的鬼斧神工，这里的山真的好像人工雕琢过一样！很美的一次旅游体验！,
EJy527647996,418,1,2021.06.27,张家界核心景区武陵源（儿童/老人/学生）4日票,如果有想买票的真的最好在景区买，或者到达景区门口再买，因为这边如果有什么问题，供应商电话是打不通的。在网上买的票还需要在景区刷一次票，但不是景区说的从刷票时间算四日。所以没太大必要在网上买,
loQ396266967,418,3,2021.07.01,张家界核心景区武陵源4日成人票(张家界国家森林公园),不要报团 不要报团  不要报团，尤其不要报当地这些团，全是坑，套路一个接一个，无非是坑多坑少的区别，还是自己提前做下功课，留出充足时间慢慢领略大自然的鬼斧神工,
巷子菌,418,5,2021.05.16,张家界核心景区武陵源4日门票成人票(吴家峪入口), ,
匿名用户,418,4,2021.05.24,张家界核心景区武陵源4日门票成人票(吴家峪入口), ,
匿名用户,418,5,2021.05.04,张家界核心景区武陵源4日门票成人票(吴家峪入口),「袁家界」「杨家界」「金鞭溪」「百龙天梯」「十里画廊」「天子山索道」听说这里的空气一口值五美金，大家记得猛吸几口吧门票钱赚回来啊！！里面还有猴子，我遇到的比较温顺都是自己默默吃东西，但是以防万一大家还是离它们远点！张家界真的太美啦！！！,
YRW542657876,418,1,2021.07.30,张家界核心景区武陵源门票东门（吴家峪门票站）（成人票）（8:30-9:30）,一天都没玩上，还不知道怎么退费！疫情就来了,
Cxl914368501,418,1,2021.07.30,张家界国家森林公园-武陵源4日成人票,景区限流，不让进，票一分钱不给退,
Mid117955704,418,1,2021.06.03,张家界核心景区武陵源（儿童/老人/学生）4日票,武陵源车队服务真的垃圾，今天中雨，在神堂湾到三岔口 拦车拦了六辆 终于有一辆停车。上车司机第一句话“你要站在顺着方向拦车啊”“我顺方向拦车一直淋雨一直拦 你们也不停啊真的绝了。”而且手机相机都可能进水。再也不会来了。,
onf990416648,418,4,2021.08.02,张家界核心景区武陵源4日门票成人票(吴家峪入口),特别满意，非常满意,
onf990416648,418,4,2021.08.02,张家界核心景区武陵源4日门票成人票(吴家峪入口),非常满意，特别满意,
wDq224195315,418,4,2021.07.29,张家界核心景区武陵源门票东门（吴家峪门票站）（成人票）（9:30-10:30）,景区服务好，一路行走不是太多，不累！,
养一只泰迪叫小巧,418,5,2021.05.14,张家界核心景区武陵源4日门票成人票(吴家峪入口),真的很喜欢里面的环境 有些地方简直像人间仙境 空气也一级棒 里面的小吃就不推荐了不好吃 但是景色真的值得一去 要小心小猴子喔 可爱但是攻击力贼强 不要带吃的他们像人精一样～～～～～～～～～～～～～～～～～～～～～～,
匿名用户,418,1,2021.07.29,张家界核心景区武陵源门票东门（吴家峪门票站）（成人票）（9:30-10:30）,各方面都不好，再也不会来，性价比低,
wangxingbin,418,3,2021.07.29,张家界核心景区武陵源门票南门（森林公园门票站）（成人票）（10:30-11:30）,一天排了4次对，总工将近4小时，*，心累,
元银啊,418,5,2021.07.18,张家界武陵源（不含门票）大师讲解中文张家声公益版,服务态度超好，到现在为止景区工作人员的服务张家界的最好！风景也不错，值得二刷,
