id,价格,评价,评价日期,票务类型,评论,,
rto326292616,225,5,2021.03.08,鸣沙山月牙泉门票成人票,蓝天白云，风景优美，兑换也很方便，就是走沙路有些难走，比较晒，要注意防晒和晒伤了。整体来说还是不错值得打卡的地方。沙漠中间有一汪泉水就是这个景区的特色之处吧。,,
mui767585135,225,3,2021.06.09,鸣沙山月牙泉+玉门关+雅丹地质公园门票成人票,好看，好玩，就是累，不过整体的体验还不错,,
MeC557123567,225,4,2021.03.25,鸣沙山月牙泉门票儿童票/学生票,我当时是8月份去打，还挺热的，建议8月份去的话 可以穿防晒衣 ，我记得当时去的时候，这个骆驼是要收现金的，所以说去的时候可以准备点儿现金，应该是一人100元吧 个人建议骑骆驼呢比较累，如果说怕累的就不要骑了,,
IEa899855968,225,2,2021.05.31,鸣沙山月牙泉门票成人票,商业太严重不知道可以持续多久等待无止境,,
井盖人,225,5,2021.05.31,鸣沙山月牙泉门票成人票,爬上山很累，但风景真的不错,,
匿名用户,225,4,2021.05.29,鸣沙山月牙泉风景名胜区门票成人票,怀念去大西北的日子。记得滑沙只爬了一半，但是还是看到了月牙泉,,
huangli1231,225,1,2021.05.06,【成人票】鸣沙山月牙泉门票+沙漠露营,说是露营，结果就给一个睡袋，坑的要死，完全不能住人，搭的帐篷都不给住的。完全是骗子，我直接没住，商家也不给退钱。只消费了晚餐，应该只付晚餐的费用,,
匿名用户,225,2,2021.05.24,莫高窟正常票+鸣沙山月牙泉门票+20:00场次《又见敦煌》普通席门票成人票,赶上恶劣天气，月牙泉闭馆，客服处理慢，来回协调好多次,,
巽子,225,4,2021.05.31,鸣沙山月牙泉门票成人票,来过两次了，很美！！,,
小兔子不知道,225,3,2021.02.28,鸣沙山月牙泉门票成人票, ,,
AwU170374817,225,5,2021.05.25,鸣沙山月牙泉门票成人票,这个景点一定要去，独一无二，奇观,,
bnQ31890051,225,2,2021.05.21,鸣沙山月牙泉门票成人票,风景区无什么意思。还应该增加些项目,,
咦～呀呀呀呀呀！,225,5,2021.02.18,鸣沙山月牙泉门票成人票,1. 敦煌莫高窟、鸣沙山月牙泉景区没有很远，可以住在当地好好游玩。2. 景区景色非常优美，很多电影电视剧都在这里取过景，沙漠非常壮观，月牙泉犹如镶嵌在蓝天和黄沙之间的一颗明珠。3. 建议徒步爬沙漠，非常有意义。还可以体验下骆驼和沙地越野摩托，特别刺激！,,
繁华皆尽成空,225,3,2020.12.01,鸣沙山月牙泉门票成人票,由于没去过沙漠，没骑过骆驼，特意从山东过来玩。交通 :  做的飞机（机票便宜）直接到敦煌机场，下机坐上去市区的大巴车（票价20）到终点站下车（是一个大酒店）然后坐3路公交车就到月牙泉了（公交车乘车码不好用，得刷微信或者支付宝付款码）              到达景区，直接刷身份证进去，景区不大，不需要买观光车票。（就10来分钟的路程就到月牙泉了）。推荐做一次骆驼（100一位。体验一下很过瘾，骑过的请忽略）牵骆驼的半路会给客人拍照。20一位。看个人喜好吧，不拍也没啥，不会有脸色的。其他娱乐项目就不推荐了。滑沙没意思（25一次）。自己带块板子。可以无限免费划。滑翔机，直升机更不推荐了，除非你没做过飞机(太贵了，飞行距离很短)。越野车可以体验一下(最好自己开)。早晚温差大，中午穿衬衫，早晚穿薄羽绒服。我是中午十二点去的，进去直接骑骆驼走一圈，然后步行到月牙泉逛了一圈，顺便爬了一下沙丘。这个景区一天时间错错有余。我第二天早上又来了，这次是专门爬沙丘的，一上午爬了好几座。下来的时候累的脚都抽筋了。总结一下这个景区，如果你来不玩项目的话。就爬爬沙丘，看看日落。单纯来看景，真的没必要。,,
inP963543186,225,2,2021.05.14,鸣沙山月牙泉门票成人票,人多，还行，没有啥玩的项目，但是拍照还可以。,,
Vhe498850061,225,3,2021.05.05,鸣沙山成人票+沙漠露营门票,还不错，很美，就是理解错了，以为是在月牙泉里露营，其实是在7公里外的露营基地露营。晚上节目很丰富，还不错。,,
NSZ595150925,225,3,2021.05.09,成人莫高窟应急票+鸣沙山月牙泉票+沙漠露营,【交通】「月牙阁」「乘骑骆驼」「月牙泉」「滑沙」「鸣沙山」好玩，但是有点贵了,,
TFL20141213,225,4,2021.05.13,鸣沙山月牙泉门票成人票, ,,
DBooker1,225,2,2021.04.22,鸣沙山月牙泉成人票+沙漠露营门票,门票包含鸣沙山月牙泉景区门票和沙漠露营门票。沙漠露营是两三平米左右的小帐篷，商品页面未说明。希望商家注明。,,
刘萝卜头儿,225,3,2021.05.04,鸣沙山月牙泉门票成人票,喜欢！很不错的地方，就是沙山太高，走不了多远就好累，人也很多！,,
nHU185962030,225,4,2021.05.05,鸣沙山月牙泉门票成人票,骑骆驼很有趣，就是要多穿裤子，不然比较阁，屁股疼。哈哈，值得一去。,,
匿名用户,225,5,2021.05.05,鸣沙山月牙泉门票成人票,真的想重游的地方  就是温差太大啦 做好防晒,,
Anglians,225,3,2021.05.01,莫高窟应急票+鸣沙山月牙泉票+《敦煌盛典》B区票（成人票）,还行挺壮观的，去一次就体验一下现场的感觉吧,,
_qq5c31336630843,225,3,2021.04.30,鸣沙山月牙泉门票成人票,风景非常好，来了敦煌一定要去，不去就等于没来敦煌,,
谨言慎行9980,225,5,2021.04.19,鸣沙山月牙泉门票老人票,服务态度很好，住宿的地方老板非常热情，景区环境很好，出行旅游首选之地,,
澈rr,225,5,2021.04.27,鸣沙山月牙泉门票成人票,第一次去沙漠神奇，沙子软软的。。,,
Iab827379520,225,4,2021.04.17,鸣沙山月牙泉风景名胜区旺季门票成人票,入园前均可购买,环境不错，值得推荐一下，我带朋友去的，玩的挺高兴，还做了山地摩托，骑了骆驼,
林小默儿,225,4,2021.04.23,鸣沙山月牙泉门票成人票,拍照美，除了沙，没有啥好玩的，风景开阔。,,
意大利3A,225,3,2021.04.06,成人鸣沙山月牙泉票+20:00场普通席又见敦煌票,不想写字，非要叫我写字，真麻烦,,
BWW410849125,225,4,2021.04.21,鸣沙山月牙泉风景名胜区门票老人票（60-60岁）,名胜景区，景茂独特，值得一看，,,
秋水伊人52009,225,3,2021.04.17,鸣沙山月牙泉门票成人票,除了人多一点，其它还是不错的。,,
SUr125901584,225,5,2021.04.18,鸣沙山月牙泉风景名胜区门票成人票, ,,
钻石糖0704,225,5,2020.12.27,鸣沙山月牙泉门票成人票,很美的沙漠   去的时候人很多   还可以坐直升机看沙漠   排队骑骆驼的人也很多   所以我选择步行进去   通过一片平坦的沙漠   然后沿着一条小路就到了月牙泉边上   对面有几条梯子   沿着梯子爬上去就是鸣沙山了  风吹的沙粒砰砰响   上面可以看到美丽日落   晚上看有灯光的月牙泉也超级美   去的时候还是做好防沙工作！不错  有机会还会再去！,,
liangtinghn,225,5,2021.04.07,鸣沙山月牙泉门票成人票,去西北当然会去这个地方了，一定要走上沙漠上面看一看全景，在出钱玩一玩滑沙,,
dannyqweasdzxc,225,5,2021.04.17,鸣沙山月牙泉风景名胜区门票成人票,可玩项目较多,,
镜头感觉,225,4,2021.04.14,莫高窟正常参观票+鸣沙山月牙泉票门票+19:00场又见敦煌普通席门票成人票,还行吧，挺热的哈哈哈哈哈哈哈哈,,
NXQ417579840,225,3,2021.03.21,鸣沙山营地门票+沙漠露营成人票,吃的就那样，玩的也没啥，主持人挺拼的，篝火晚会没啥意思，但是类似“铁树银花”那个表演很惊艳，全场最赞。星星很漂亮，气氛很好,,
匿名用户,225,5,2021.04.01,鸣沙山月牙泉门票成人票, ,,
RYy205401876,225,5,2021.02.23,成人莫高窟应急票+鸣沙山月牙泉票+沙漠露营, ,,
LMM187708655,225,4,2021.04.06,鸣沙山月牙泉门票成人票,设施不错，环境优美，有图有真相。以后还会再来的！,,
yaodaidongli,225,4,2020.11.21,鸣沙山月牙泉门票成人票,不骑骆驼只看日落的话可以晚点进去。月牙泉外面一大片的芦苇荡起到了保湿的作用，维持月牙泉的水位有点帮助。先去到月牙泉另一侧看完风景就要抓紧时间上山了，因为看日落的人还是很多的。爬山的辅助梯子经常塞车，爬到半山腰这里也能看日落，要想去最高峰要么坐冲锋车，要么自己爬上去。冲锋车是真的很贵，爬上去又很累，看到有3个人沿着山脊冲刺，据说没有梯子辅助，太刺激了。看完日落就开始变冷了，要看星空的话，可以换一个地方，景区外面有一片帐篷露营区可以看。,,
匿名用户,225,3,2021.04.03,鸣沙山月牙泉门票儿童票/学生票,和朋友一起去的，挺好玩的，但还是有许多自费项目,,
Yld360891490,225,4,2021.04.01,鸣沙山月牙泉门票成人票,设施齐全服务到位，推荐去敦煌一定要去月牙泉,,
杨小咩521,225,3,2020.11.18,鸣沙山月牙泉门票成人票, ,,
澈rr,225,5,2021.01.04,鸣沙山月牙泉门票成人票,沙子细细软软，景区外面有人卖的板子在里面划不动，拿来拿去不方便，手上拿东西很重很累，里面太阳还是挺大的。水要带够，里面卖的有点贵。可以自己选择要不要坐骆驼，穿好鞋子，日落很快就结束了，能看到的话多看一会,,
波波波波波宅男,225,4,2021.03.31,鸣沙山月牙泉门票成人票,必来的地方，非常棒,,
CQj271817919,225,5,2020.12.11,鸣沙山月牙泉门票成人票,和朋友五一四天时间过去玩的，一路上都很期待这个美如画的地方。果然到了不会让人失望，门票很亲民，而且当时去的时候游客也不是特别多，所以体验感很好，在这样的地方去玩，就感慨，中国的大好河山如此多娇，有机会一定再去一次大西北环线。,,
ybs637222874,225,4,2021.03.21,鸣沙山月牙泉门票成人票,从田震的歌感受月牙泉的美，这次亲眼看到确实很美！,,
匿名用户,225,5,2021.02.09,鸣沙山月牙泉门票成人票,值得一去，门票第二天仍可进入，如果未尽兴并且时间允许可以二次游玩，滑沙项目可以体验，有专业人员指导，保障安全，但千万不要买门口阿姨卖的塑料滑沙板，根本滑不起来，完全用不上，避免踩雷～,,
Xnz997978192,225,4,2020.11.07,鸣沙山月牙泉门票成人票,特别的，独有的地方！独有的，自己的体验。可以看攻略，不停地梦游。但没有风，没有沙子，没有阳光和月色，甚至没有骆驼长长的队伍留下的味道。这样特别的景点是需要亲身体验的。敦煌作为旅游城市，管理相当好。出租车 饭店 旅馆 没有负面新闻，街面 商店 小贩都有规矩。月牙泉景区我们进出两次，门口检票都非常方便。（稍稍避开旅游团队）还有莫高窟一定要去，提前两周官网订票。,,
卅345,225,3,2021.03.20,鸣沙山月牙泉门票成人票,还不错，外面的葡萄多买了几串来吃,,
摩羯座HYL,225,3,2021.03.18,鸣沙山月牙泉门票成人票,还不错的，值得推荐，大家可以去试一试,,
摩羯座HYL,225,2,2021.03.18,鸣沙山月牙泉风景名胜区语音导览票（不含门票）,感觉买了也没啥用，哈哈哈哈哈哈哈，,,
文爷是小仙女,225,5,2021.01.08,鸣沙山月牙泉门票成人票,去了两次月牙泉，两次都是不同的感受和不同的心境，得到的收获也不一样,,
matingjunab,225,4,2021.03.07,鸣沙山月牙泉门票成人票,环境不错，符合著名景区的级别，有机会下次再来。,,
Jacicamomo,225,4,2020.10.09,鸣沙山月牙泉门票成人票, ,,
匿名用户,225,1,2021.03.06,鸣沙山月牙泉门票成人票,设施不全，环境不好，服务差，还等了几个小时。,,
lisaji4748,225,4,2021.03.05,鸣沙山月牙泉门票成人票,太喜欢了，除了娱乐项目贵，没毛病,,
WL8506,225,4,2021.03.03,鸣沙山月牙泉门票成人票,设施很好，环境也很好，推荐大家去看看,,
fKh182667810,225,2,2021.02.25,鸣沙山月牙泉风景名胜区门票成人票,都商业化了，就好像一个大玩具厂一样，谈不上多好，起码去过吧,,
Ptz349486480,225,5,2021.02.27,鸣沙山月牙泉门票成人票,这是一个有灵魂的地方，一生的向往，我到了我到了我到了我到了,,
RXa532642936,225,2,2021.02.18,鸣沙山月牙泉门票成人票,建议景区安排空中俯视月牙泉！正常视线根本看不出啥！太坑了！尤其是拍照，啥也拍不到！,,
OBI936455626,225,5,2020.11.16,成人鸣沙山月牙泉票+20:00场普通席又见敦煌票+莫高窟正常参观票, ,,
水彩笔小辛,225,5,2020.10.16,鸣沙山月牙泉门票成人票,这个价格不算便宜，但是一张票可以玩三天，我们在里面看了日落（半山腰看的），看了日出，看个各种颜色的月牙泉，孩子玩了一下午沙子，骑骆驼100一大圈40-50分钟，滑沙20一次，价格还算是不错呀。没有穿鞋套，穿的板鞋爬沙坡，进的袜子里都是沙子，好在沙子很细不会觉得硌脚扎脚，自认为不用穿鞋套，穿个高腰的靴子就行。爬上山顶看日出日落的地方距离爬梯还有一大截，踩着爬梯上山还不算累，没有爬梯爬的那一段才真累，爬一步滑下来大半步，好在后来发现沿着山脊走会比较省力。,,
时间自在,225,4,2021.02.20,鸣沙山月牙泉门票成人票,喜欢坐在沙丘上看日出和夕阳，就是人太多了,,
CnM879845620,225,5,2021.02.23,鸣沙山月牙泉门票成人票,很好玩，第一次看见这么多骆驼,,
