id,价格,评价,评价日期,票务类型,评论,,
匿名用户,350,5,2021.10.25,九寨沟景区门票+观光车票（成人票）,啊啊啊，超漂亮的！这个季节来看彩林，和水交相辉映，还有蓝天白云，倒映在水中，绝美！,,
iUF898565779,350,5,2021.10.14,九寨沟景区门票+观光车票（成人票）,上午阴天，所以海子没那么好看，下午晴天，海子很漂亮。九寨沟不负盛名，值得一看,,
James9999999,350,5,2021.09.29,九寨沟景区门票+观光车票（成人票）,跟网传的一样，九寨归来不看水，太美了，五彩池的颜色让我觉得跟仙境一样，17年地震后就一直没机会来，这次和朋友家人一起来游玩，刚好又遇到恢复改造重建完成，整个景区呈现的美景太好看了，还有独特的藏服拍照，太美了！,,
bXj683843830,350,5,2021.10.06,九寨沟景区门票+观光车票（成人票）,九寨沟风景区的美景不用赘述，旅游配套服务及路线设置比毕棚沟好很多，是名副其实的五A级景区。做为驴友，我认为九寨沟是值得反反复复欣赏的好地方，这次出游是故地重游，我还会找机再去。,,
Hmf241759194,350,3,2021.12.01,九寨沟风景区门票+观光车（残疾人票）,还可以跨爷爷说我什么都没有什么说都不是自己的,,
刘运秀,350,4,2021.10.06,九寨沟景区门票+观光车票（成人票）,和好朋友相聚真的太适合来这了，每年都会来两三次，已经成为我的聚会必备了得到家人的一致认可，太有成就感了，下次继续来！我的评价小作文来咯，体验完马上就来评价了，超级推荐大家来噢,,
TwJ214729278,350,5,2021.11.03,九寨沟景区门票+观光车票（成人票）,环境优美，设施齐全，交通方便，餐饮有待改善。,,
开心时刻001,350,5,2021.11.13,九寨沟景区门票+观光车票（成人票）,第好多次来了，完美世界！,,
匿名用户,350,5,2021.11.23,九寨沟景区门票+观光车票（成人票）,九寨沟真的好漂亮、虽然这次去有部分景点没开放，但是开放的这些已经足够人流连忘返。沿着人工栈道领略九寨沟的美，累并快乐着。,,
lSo473484301,350,4,2021.07.15,九寨沟景区门票+观光车票（成人票）,临时起意自己来的，本来只是来成都找同学玩，同学说来都来了不去九寨沟，然后我就自己来啦，自己也没做什么攻略，从集散中心买的票（比网上贵一点），进入景区先把你拉到树正寨附近，然后就自己溜达，后来到犀牛海都回去了，我想来都来了自己走一走吧，然后自己溜达到那个中转站瀑布附近，实时证明这是一天最清净的一段路程，后面那两个沟哪哪都是人，然后分叉一边到长海和五色池，一边到最远到五花海，比较好看的五花海，镜海和那个西游记瀑布，但是全是人，回来时候过了树正不是完了，还有火花海，双龙海盆景滩什么的。攻略：早去，晚了全是人，可以选择步行一下那个主沟和去五花海的沟，坐车到中转早上可以步行去看镜海，起风了就看不出来那么平静了，感觉可以适当步行，不一定一直乘车来回逛，花费：门票260+大巴300+住宿两天300多+吃饭（感觉没什么特色，全程泡面火腿加一些小吃）,,
zsh520yy,350,5,2021.10.20,九寨沟景区门票+观光车票（成人票）,九寨归来不看水，真的太美了，强烈推荐,,
ije483024333,350,4,2021.07.24,九寨沟景区门票+观光车票（成人票）,神奇九寨，人间天堂，果然不负此行，此景此景美不胜收。进入景区公交车把我们送到树正沟景点，山水倒影，蓝蓝的天清清的水，蓝天白云交织，恍如人间仙境，五彩池五光十色、清澈见底，瀑布宏伟壮观，长海屹立在大山中间，鱼儿还在自由自在的游玩，景区公交车方便，每个站点都能乘坐，景区全长18公里，每个公交车配有导游，全程讲解详细、明了，夏季适合出游，天气凉爽，虽然艳阳高照，但一点也感觉不到闷热，夏季避暑好去处，果然是自然的美、美得自然！,,
匿名用户,350,2,2021.10.07,九寨沟景区门票+观光车票（成人票）,风景还是美，唯一的缺点商业化太严重了，以前都有免费开水，现在景区没有免费开水，开水都要卖10元一个人，其次建议要去玩的提前看好天气预报，下雨天就不要去了，国道山太高，容易山体滑坡！,,
WNo513575621,350,2,2021.10.04,九寨沟景区门票+观光车票（成人票）,在五彩湖准备乘车的时候发现手机忘厕所了，我马上跑到厕所门口喊了一声有谁捡到手机吗？一个漂亮小姐姐说她捡到交给打扫卫生的工作人员了，我转身找到工作人员人家态度凶巴巴的说没有，万幸小姐姐跟到我身后的，我问另外一个工作人员的时候她吞吞吐吐说捡到了（我发现手机忘厕所第一时间叫姐姐打我电话，打通一次没接，再打就关机了），后来出现几个工作人员态度很差叫我和还我手机的工作人员拍照了，如果捡到我手机的小姐姐走了我的手机有人还吗？景点很美，有些服务真的需要提高。再次感谢漂亮小姐姐。,,
TWk996991750,350,4,2021.10.02,九寨沟景区门票+观光车票（成人票）,景区不错.就是脚累，开车趁早或者晚上，千万不要直接开车去景区，没地方停车还堵，,,
神马玩意儿0,350,5,2021.10.08,九寨沟景区门票+观光车票（成人票）,不愧是全国首批5A点景区，修整了2年才开放几天刚好是国庆就去了，很不错，惊艳。九寨归来不看水这句话还真是名不虚传，以水为主的各种形态都有，景区很大70多公里，每2个景点之间都坐车，买的门加区间车票景区内的车都可以无限坐，很划算。顶上的五彩池颜色很纯，跟喀纳斯一样。喀斯特地貌，原始森林，每颗树都30多米高。建议1整天游玩。,,
wRd126050746,350,5,2021.10.26,九寨沟景区门票+观光车票（成人票）,第四次进沟了，每次的景色都不一样，金秋时节层林尽染非常漂亮,,
音乐1900,350,3,2021.09.08,九寨沟景区门票+观光车票（成人票）,九寨沟的风景很不错，照片也很美，不过我觉得大多数人不必要来，从成都到九寨沟一百多公里高速，三百多公里国道山路，全程要开至少8小时，到了九寨沟，观光车跑山路又要30多公里，从上面的长海开始，往下看一个个景点基本都是一个画面，青山绿水特别明显，再下是诺日朗瀑布，有一排瀑布，其他的都差不多了。,,
NFl739632434,350,3,2021.10.07,九寨沟景区门票+观光车票（成人票）,水不错，但是景色相对单调，停车困难，从成都开车自驾20个小时盘山，来太不值得,,
pKP612768209,350,1,2021.10.03,九寨沟景区门票(成人票)+观光车+沟口酒店至景区往返专车,国庆节出来耍景区人太多了，美团也黑，卖我299一张票，人家微信官网才买成259，停车当地人坐地起价，停车费100，真的黑。,,
立夏512h,350,4,2021.10.07,九寨沟景区门票+观光车票（成人票）,九寨沟的五彩湖和池确实让人震撼，惊心动魄的美！还有树正瀑布，气势如虹、蔚为壮观！,,
方园几里cc,350,4,2021.10.05,九寨沟景区门票(成人票)+观光车+沟口酒店至景区往返专车,九寨沟，一生必来一次，来一次终身难忘,,
Ibw410876153,350,5,2021.09.12,九寨沟景区门票+观光车票（成人票）,【交通】里面的交通设施非常成熟，可以一车坐在山顶，可以自己选择走路下来，也可以再每个车站候车，去往下一个景点，我带爸爸妈妈一起去的，一点都不累人，爸妈很开心，景色也特别美，期待以后还能再去,,
潘雨雨,350,3,2021.10.05,九寨沟景区门票+观光车票（成人票）, ,,
HGA135373706,350,5,2021.09.27,九寨沟景区门票+观光车票（成人票）,九寨沟虽然经历了地震，风景还是依旧，景区附近比较成熟，住宿餐饮很方便，价格也不贵,,
匿名用户,350,5,2021.09.21,九寨沟景区门票+观光车+诺日朗餐厅A2厅午餐（成人票）,好评！景区一路上都有大客车服务，非常方便！旅游大客车的服务和其它各项服务都非常好，车上的每位导游非常热情，感觉到非常亲切，玩的非常愉快，下次还会去。,,
zhangrui110011,350,5,2021.10.05,九寨沟景区门票+观光车票（成人票）,九寨沟是一个开发很成熟的景区，配套设施齐全，有公交车乘降站带领大家游览.如果从经济角度说，建议报团！如果你想游览原汁原味的水景，建议自驾,,
冰冰2966,350,3,2021.12.01,九寨沟风景区门票+观光车票（学生票）,还行吧，就是门票贵，路也不好走，去一次就够了,,
Sdj334714564,350,4,2021.10.16,九寨沟景区门票(成人票)+观光车+沟口酒店至景区往返专车,景区里的景色很不错，不虚此行，工作人员的服务态度也很好。,,
yvU760656196,350,4,2021.10.08,九寨沟景区门票+观光车票（成人票）,九寨沟归来不看水！果然没错，九寨沟的水太美了，清澈见底，宝石蓝让人眼前一亮！值得一去！,,
取暖抖腿,350,4,2021.10.12,九寨沟景区门票+观光车票（成人票）,值得二刷的一个景点,,
cSm414571693,350,1,2021.09.25,九寨沟风景区门票+观光车+沟口酒店至景区往返车(成人票）,九寨沟的风景很美，就是当地的原住居民态度恶劣，在景区里面卖饰品不说，我看一下就得买的感觉，不买就骂游客宝塞塞的，还骂游客捞阔有包，不要这些原住居民卖饰品风景更美了,,
泡哥哥丶,350,1,2021.09.21,九寨沟景区门票+观光车票（成人票）,除了山就是水，除了走路就是坐车，这个大个景区连个休息的座椅都没有，而且不提供热水，关键刚去上山的时候车贼多也不算拥挤，等你回去的时候，人本来就疲惫不堪，车子贼少而且非常拥挤，是非常非常挤。,,
冰冰2966,350,3,2021.12.01,九寨沟景区门票+观光车票+景区藏族服装体验（60-64岁老人票）,个人觉得不是太好，门票贵，再也不去了,,
ffffffffffff888,350,5,2021.10.10,九寨沟景区门票+观光车票（成人票）,非常美啊，很值得来的，就是九寨千古情不推荐购买去看，真的很鸡肋，网上购票280一张，比九寨沟门票还贵，找当地人购买180一张，我们是当地人买了的，但还是很鸡肋，不建议观看，就讲了个汉藏和亲，汶川地震，还有两个啥了忘记了，一共4个片段，九寨沟还会去很多次的，因为一年四季景观的颜色都不一样，但九寨千古情绝对不会再看第二次，太垃圾了,,
